607029	683592
569393	347485
393241	450832
667765	N/A
441557	198579
864751	342370
928767	388159
791554	818793
426042	270424
843610	518764
329050	420773
777701	671295
523822	284063
1041238	614339
859293	398068
96505	427754
966046	512526
670024	531362
995689	683396
618537	43232
270621	380155
530262	287879
559097	345967
447394	360364
801810	246095
705940	609365
301044	404320
702876	566888
387177	493400
423818	241944
912207	463801
407095	361573
419473	254072
529965	34261
447522	376496
680500	379662
588738	17673
860114	760036
333855	409004
832343	419381
401443	422749
713524	408670
522496	N/A
645416	758273
902095	846368
1073673	775695
527766	329290
343818	309131
442779	468306
538272	316030
405982	339190
878507	771906
858835	760135
513167	562192
1121633	695527
813795	487583
798808	556397
706719	581464
804802	281383
872128	741524
772939	634509
840649	660809
351558	432742
431878	435198
690232	467981
387378	438640
427514	20081
855455	787107
432595	316014
651773	493897
733594	918146
303467	264628
406445	218381
331923	270374
868129	606242
417979	154895
586382	909801
874111	609417
387804	461665
500254	398995
920054	823970
976107	651508
772515	637389
415161	470126
881333	562832
835865	633946
435766	339329
565277	N/A
976341	628871
752728	534740
672654	497236
395858	N/A
940761	451625
770085	605992
1500534	420064
712673	478788
857022	460222
867041	21700
372995	302292
395635	478563
366180	363030
631151	464098
412220	408903
414299	243653
481868	852155
376758	406501
659538	383890
352643	167284
570408	59571
556271	315041
447852	161105
312022	929340
443354	258119
882249	739178
400315	237397
726868	241412
377959	311233
523299	563343
738336	679098
392950	337745
576916	304966
490766	384533
386748	368167
481969	358036
593860	308396
417796	424421
982532	386377
451268	260001
385060	152705
458212	481517
486542	351033
443139	333895
776121	757802
472173	216351
618642	22373
983018	878622
775234	297017
475217	423626
509041	289185
507534	492273
381417	278843
864889	927188
663762	452740
590846	466913
1017477	538484
361771	685970
666852	35105
864773	456698
1001998	12773
421995	262741
1111596	538131
387527	229863
770433	46289
892406	604936
1081239	677987
801246	600294
409816	465797
435533	342073
682464	478974
930099	442412
658410	486990
931806	478395
534329	9685
484183	503454
471575	143814
373996	465933
426885	271416
926614	802890
941016	424071
467931	415662
1065479	598736
958989	667021
793860	687734
528195	513612
592527	261305
710622	460375
924727	580767
458036	236540
362502	115345
387371	398821
437968	429151
782722	441681
510303	611330
323139	344917
509232	252161
546511	91047
879514	344648
438486	468289
535055	205359
871844	509517
431477	455376
810579	563797
450892	478467
1110279	325480
997258	640459
447623	N/A
397900	469626
571493	406986
517726	406968
885120	731214
1081170	476241
1177665	599346
515760	508007
401974	162863
513590	395071
378490	392461
634811	177772
476679	421283
891257	637307
879031	626315
420837	474815
906881	532812
773446	1048764
783565	721925
712636	389796
468642	41702
753757	642740
850540	447775
398366	291207
869648	549297
474449	280160
697571	635951
816910	383209
387844	443303
414773	344307
388632	438330
756734	561964
849558	337391
458982	361809
683135	215436
586284	613789
609318	234134
645566	532264
638959	344622
882015	419353
658368	704537
569376	59292
402689	254916
397266	317110
413540	245908
581546	29911
672037	585237
708869	505193
770290	680157
420467	11738
500144	488430
440625	N/A
471964	446393
864729	518969
1271639	815703
714382	261914
925050	38502
534311	407115
814959	653762
1016462	553647
482866	537775
520374	470631
760523	N/A
925232	N/A
1812125	475121
781066	N/A
500998	228922
641471	N/A
525966	361052
884184	793752
370336	502458
493113	125106
939406	833882
916198	870520
1422022	86434
722326	N/A
427944	341659
813739	259407
1238661	522938
989321	564384
975467	668504
448854	270823
685362	519253
739312	703069
414278	327710
718830	423301
682924	608428
653286	15741
736610	N/A
984082	17958
629374	373417
389768	234514
287707	N/A
1547626	168926
1107476	565117
423676	317241
485924	347023
441825	270400
690496	N/A
577796	191244
889209	785929
868131	732166
1104359	569789
547922	619091
1277802	16194
1195478	696917
592449	429386
564691	323109
864212	653198
374928	266366
902038	638815
920996	565679
943771	704941
590193	144243
466920	227071
662578	N/A
990717	586926
1159119	742769
1380254	N/A
897948	816086
406195	346892
251081	N/A
1053117	423952
992564	648144
546400	270941
548484	376435
807221	625292
774445	563692
672033	556206
1496805	557899
570844	125681
902589	587078
496016	205168
887534	840537
627984	526688
819317	844454
483544	13991
465171	500735
763785	824669
1220540	N/A
961907	644341
883506	549110
386024	342434
379051	351577
697514	365176
353647	777292
845354	605972
839967	545638
541967	499588
792514	513528
395014	238740
465476	436203
298189	N/A
716489	417291
414853	574419
354063	244750
138573	N/A
613670	307003
1551075	514502
732803	594334
615239	392825
632579	440052
379793	220918
602601	N/A
370065	431462
298570	N/A
916187	488588
772728	435683
843606	712442
355819	261726
765683	638348
820627	407649
688873	400954
293697	N/A
736906	539824
668191	409361
769046	607266
500162	268512
942946	648696
422835	240131
342378	210203
722011	417782
1081700	654320
436130	338992
1152950	661692
1858333	642131
704200	417550
398906	630942
594337	423586
891818	547653
510124	327718
992067	602574
860196	392552
1079162	768510
1054058	563923
481154	406179
881982	813850
693685	278077
622099	693279
576273	276356
1027454	630555
565167	19286
970896	568761
582208	N/A
577906	461593
424462	298095
770686	813767
557492	201607
478167	606378
476614	292951
396817	472755
323940	342263
424551	363199
540978	256022
370162	143138
655034	351855
494419	305526
403648	440951
1037667	708976
761092	313436
691477	848398
861742	393324
1077077	854099
442569	932544
989976	896167
457190	406227
516569	443785
992435	536931
458898	513056
911047	20588
489216	296380
968314	810624
471277	325048
551994	413258
429671	20372
578980	529819
687987	586674
457151	274305
328469	316378
728417	209567
1295588	545147
451658	360981
832867	560598
381337	N/A
675864	242126
867049	358740
418467	369365
407140	400591
932204	23377
667964	N/A
939929	672310
1050784	77087
761935	719808
405797	403132
667289	776925
545135	43751
419839	393590
443857	334768
258727	N/A
379023	N/A
929939	738383
382956	20843
976870	571380
705854	836577
415376	N/A
454415	381525
568601	437061
411572	N/A
938406	520840
485187	185476
1042129	857559
480925	363446
934647	513084
540069	421350
404585	156324
863200	372665
874192	357370
512121	346037
1050930	683136
762840	1056416
926503	557801
1493417	699315
935144	608882
676407	557032
211656	452434
770034	874445
562671	354762
891657	507373
653473	761755
709739	42221
392028	61009
837625	569147
871146	692013
404606	310659
804489	530585
637527	289568
922886	730359
1061160	802208
608934	728742
510308	389946
940178	352452
584631	412247
397332	300479
703770	N/A
850442	652868
490702	308696
716532	565529
716442	863241
847021	484280
441958	480367
698296	767449
640739	469870
783684	873913
721915	483439
768101	628514
355059	383392
783706	736373
343690	651610
844800	321195
814199	659657
393914	360385
423332	543757
644264	531361
470495	300545
363103	350844
846150	471964
601461	N/A
401950	374152
739345	467040
696629	690280
352111	299274
687655	607657
692479	215879
354564	509321
799132	413272
395247	329460
358915	194991
445769	385192
413177	371169
852870	221110
434604	462226
440243	368406
608675	242081
398154	8896
841423	726233
695404	374971
804245	569804
384587	363070
797055	290297
851842	450744
808751	401609
405323	437363
944767	592126
390424	643957
723616	290205
640013	524886
640519	507490
1008598	450234
966536	667207
983153	426082
416046	291385
490782	477021
484634	616192
934853	955971
609305	31826
485097	N/A
475385	565847
384966	N/A
407210	396120
730998	N/A
1029281	665923
458323	417763
503465	69380
1089679	983476
524675	1152118
551064	470031
382381	439414
1206892	759844
784054	577371
183209	304912
1306096	298995
751660	568282
1039490	452503
944274	249955
904773	660264
439546	494114
706303	25819
437145	N/A
658260	43121
535002	N/A
584949	478719
1065029	291119
1082207	909014
474707	395029
790661	717072
735824	375771
418173	16957
700929	N/A
907707	569057
535311	326911
1039060	173528
1124617	15754
